campaign,run_key,role,relative_path,source_path,size_bytes,sha256,verified
phase2a_scenario_search,phase2a_scenario_search|ctgan|time|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/time/F/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\time\F\R50\BASE\quality_metrics.json,2695,f6969a33d8ddc13455ed5557499bfe3731ab35c8398404203cd99b7e7c5070b3,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|time|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/time/F/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\time\F\R50\BASE\rf_metrics.json,1217,08ffb663abbd71e10af91bc8e745be498f47c3bf87044e940c6f1d0be8ac58be,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|time|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/time/F/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\time\F\R50\BASE\run_manifest.json,2749,323e3d10690e14409fc80ed72360506f929932273eb7561eaf2e2f45df4a392a,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|time|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/time/F/R50/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\time\F\R50\BASE\training_history.csv,1041,b0c92a1932f4e97c321c23e0c6a38bf958dc7b79940bb832419ad90fb2ec64e2,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|time|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/time/F/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\time\F\R50\BASE\training_metadata.json,642,5eca6c4f333764edec505cd578baa6ddf01889b98c8148e68000233690db8a42,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\generated_feature_vectors.csv,45161,6c0abd07922f5861e40831330dbf6394c699bf2f3e41a42ef3a700c08aed047e,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\generated_payloads.csv,31743,3edc19787af456abf958480be7fe7d5b24ea63c2f9dc94c6fc65b6098cfc018a,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\generated_payloads.txt,15808,72dc0af383f29a987779e6aef9c4b69e61eaaf513a8ab4bb348c614ef984e05d,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\logs\quality.log,2701,29964d37f0166c48a9cf87aeac1700facc797177c0ef57d9774c9633c4f414b8,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\logs\rf.log,142,ea1f5c4b5d33a8e79c883e0d9a31197f8332dca7630b53455c963ced0c33960e,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\logs\train.log,4572,9821039c3b414092a19c37cacff0bdff27200baf9dae6833d147700ec026bccb,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\quality_metrics.json,2700,aa300b7663136f05622a4cf8ad91f90fedcbb1e373f48cb67ea2e032031d0ac0,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\rf_metrics.json,1401,6398530cb165889ed1859584333dd47a1714fff47b15ae70a37cb1d859928e26,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\run_manifest.json,2765,e3e261da526f8645014138048b2361823c56a67df14c8bba9fccd722987c3422,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\training_history.csv,1034,3ad134c7fa0db421e278bc391631d62fd51a21436fe85c6e0f4630ff07c6b3ba,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|A|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/A/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\A\R50\BASE\training_metadata.json,646,6811e5ebb3cb542a5ec159770792920b2639832845b9334989fcb196d6e8c5a5,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\generated_feature_vectors.csv,44816,063b3281b21610a63b756c74f2cb698c1793a8fe78c89347e3ed0110a5c72910,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\generated_payloads.csv,24111,d493afc94492cef00241f1a702ca2f6b76ac7c55cc870f3c60a923fcc72e9b65,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\generated_payloads.txt,8220,625457537196e06b7de392192261fb99975c16fc1bfe62d6e082359185e77250,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\logs\quality.log,2677,9e66b64b777dd382b52ebafea542f556e8a2ba6dcebddf7de195a962bce77cc6,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\logs\rf.log,142,961ef9e89ce035d2c2f35c5ec1f64111fbd20baa516cdf7798af097f30c31ccf,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\logs\train.log,4816,280d46f41e5905abae4ca68dd3c6eead921f258969dbfe332ccac05fe14b79c4,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\quality_metrics.json,2676,1a5f31a026e3f6140770055296f00cdc758c5718d17de2078d07cbe8f8bfd49d,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\rf_metrics.json,1385,fb1d728e380745312d7c67dbf959fed7ec130c8bdacee4716b40a9e6b06492a8,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\run_manifest.json,2765,397953649e1df43e408a8b8910136042e00333eaf18b3ad2733f3ad5203f4f5b,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\training_history.csv,1057,6dd1d1bd5bb4e7b0a6c804852787e9ec9269402dddfddf0c2b735327b777bbf9,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|B|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/B/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\B\R50\BASE\training_metadata.json,646,2185b57cf0cb3cb11df8af5442d0fcb6e432445323bc0b2840db61915c3a5b8f,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\generated_feature_vectors.csv,44792,851ccd25667c6c1026686c7b0d143c99a683dfa07d65954d9b2dbae8ff2ff9b3,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\generated_payloads.csv,31823,252d0b1fc987f2a1e475c5e2ae1ef29b7a7e42f5d872e13e1a893e90ed97db67,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\generated_payloads.txt,15907,bab307efc51eb19f42999ba238af3aa8f9af4216f64b95004d9fcbcd7dfa0396,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\logs\quality.log,2724,01ce5e42064191808f25b7b8cf177b52dd4e3ede7744f3afb4d3d06c0ad92c26,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\logs\rf.log,142,b60bc7f46f7776e2fcac3cb525594223d2e3af3c1341438d569de59c91decf14,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\logs\train.log,4328,1f9e044a79227d19a84143f8fc546d8ba1b430f7274e3b6181c46891a92af4a1,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\quality_metrics.json,2723,58f633e26df7abe7c68caa8560ea9feb788515deabe5bcfe748b8a4a678a584e,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\rf_metrics.json,1390,8bcfc1e719cf0748f3a1d0f4ebba6b17258640ff2e9c482f2ff71f8fc7bea5ac,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\run_manifest.json,2765,3ee114101557e854b4d939530e158cf8bec54db97a6e3b0e3f9f9126040594d3,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\training_history.csv,1046,f4db93181db1f3456d264738c94d5f33a936b6708c173f97344ec4963f7ec219,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|C|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/C/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\C\R50\BASE\training_metadata.json,646,ecc7f63d084ba69aa3d170017a721fe3f4a27f9324cb29467d4992b5ba614bf8,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\generated_feature_vectors.csv,44520,157319430bae88907bb08ffd357e90e994d6bd6433ead900dfb1bcde3fa5f42c,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\generated_payloads.csv,29813,e52777af3745e2cccfefdbda5410936c664b37f9523884f89a6fe9cd9ec0a8c1,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\generated_payloads.txt,13888,0f53de932810f584cbee5aefdc2eec4936b3449cea099880109d7f3fa09f7664,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\logs\quality.log,2681,524c26798cc054bfc0cce5457a5eb8cbbe8e1f30f4cc28ec08d7c12ef6dad308,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\logs\rf.log,142,32806149c4c26d94fc525ea0e1099afe516f88b0befddebeca0a372c6bbc4321,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\logs\train.log,4572,f8762fdcf1a2a1a18eaacdc8261f44b272c9eced6548a0e1280849c0ed9f94d7,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\quality_metrics.json,2680,b9cd61f40a18f5139557cce28150df75d74fc3b5aa0e8b71cbc888078f2cc471,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\rf_metrics.json,1398,01337924c14407f4743699b719e79f3eac778e337c694ec4b815d7d8a79ef448,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\run_manifest.json,2765,ba35a40822192489ceee26a00e18e86c783a8cba2e73b8248386b649cce4b3d5,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\training_history.csv,1047,5ca9e24266e644a5903f37541aef634c2d4c1ef1c01157b301748140579e9d40,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|D|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/D/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\D\R50\BASE\training_metadata.json,646,aa4b12edc19fab608cc4247a4414c0cc8c9e4b06b596ca201e8afb0ea8935f76,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\generated_feature_vectors.csv,44977,8d5aefec33e567384f7e37818042c7dc8215d38389cd51de47b12076a8a4f607,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\generated_payloads.csv,31061,04f506964a71900621bf0e7904cfad034131c5cbf27a995689efdf86e9be300b,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\generated_payloads.txt,15131,d26766daa7697d59e1b2b88207a9fccdaf1479f8ca9099bd588762c511dd544c,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\logs\quality.log,2699,b24743606f29f64745196fdd81fb5115376b5346d0e0199ba202bb39977cafb6,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\logs\rf.log,142,2b5a2cc84db1bbff89c0f2bc33f4bd5492eeb8dfc102e000b024da4a52f5cd38,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\logs\train.log,4816,df576710abb3caf66bbf9661737d2bf8b2164eec901a560494d724576d3abdd5,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\quality_metrics.json,2698,e53f3165428ead03e8afd66191ecb28459e7b0017b1287fb3310d9ccb3d5b005,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\rf_metrics.json,1396,65f65383ee4fd5fa2604b4dad74025a88bea5f777bc4eb2ef17da4e2d7f0951b,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\run_manifest.json,2765,1f4af1baff920339523402bf036c71275da6def1aa078192c543682ac835983e,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/training_history.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\training_history.csv,1064,c7f6a2d7e2cfa0efcd6e4b245ef86d1f7573ca75d87e174aeb0b5678e0009601,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|E|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/E/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\E\R50\BASE\training_metadata.json,646,dcfb9edffdd4546e65d2935fc9c48e7e44ef66fe27126b48f955e17d146dd620,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/F/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\F\R50\BASE\generated_feature_vectors.csv,45126,72a2361cd96b8818e198c6fb7ebb5d730c84d548d16e43c065295bb060b8be88,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/F/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\F\R50\BASE\generated_payloads.csv,32124,11dda6465dfbf3a2b85be88ebb63cab91cb17387313baba11232a4b550b67edf,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/F/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\F\R50\BASE\generated_payloads.txt,16199,4144ed6de393717b439c5872540104b5a8f895879bd0b719e4b4c55b1efbf613,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/F/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\F\R50\BASE\logs\quality.log,2687,217acd98433459520dbeaf24d6f62d2bc42bc94077cdc9336c98914685476f6f,True
phase2a_scenario_search,phase2a_scenario_search|ctgan|union|F|R50|BASE,run_artifact,phase2a_scenario_search/ctgan/union/F/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2a\ctgan\union\F\R50\BASE\logs\rf.log,142,2d052baf1b6496c605d152ec03d5186c892fe596915177127fa5e60ccfe7c8e3,True
