run_key,campaign,method_id,method_display_vi,family,scenario,ratio,variant,garbage_rate,sql_structure_rate,unique_rate,normalized_unique_rate,dominant_payload_share,normalized_dominant_payload_share,family_motif_coverage,family_motif_hit_rate,eligible_requests,blocked_requests,not_blocked_requests,not_sent_too_long,waf_not_blocked_rate,quality_metrics_path,quality_metrics_sha256
phase2b_ratio_search_medium|seqgan_master|error|D|R500|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,D,500,BASE,1.0,0.0,1.0,1.0,0.002,0.002,0.0,0.0,1000,0,1000,0,1.0,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/D/R500/BASE/quality_metrics.json,17092e11bfb18d95d3e2b1e715d6872637352f23faadf582f4e97821a84bc0b3
phase2b_ratio_search_medium|seqgan_master|error|D|R50|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,D,50,BASE,0.986,0.014,0.212,0.174,0.31,0.31,0.0,0.0,1000,2,998,0,0.998,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/D/R50/BASE/quality_metrics.json,da662743b6eca38f5a128f10abbe4fed2ef8eba55e05fcd9e513d3f133b9a89f
phase2b_ratio_search_medium|seqgan_master|error|D|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,error,D,full,BASE,0.43000000000000005,0.57,0.334,0.33,0.084,0.084,0.375,0.106,1000,336,664,0,0.664,final_result_info/phase2b_ratio_search_medium/seqgan_master/error/D/Rfull/BASE/quality_metrics.json,777e97e7c4715f628b89d81791a8519c7821d2a4184ae93acf6f40a54addee93
phase2b_ratio_search_medium|seqgan_master|time|A|R100|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,A,100,BASE,0.514,0.486,0.982,0.912,0.006,0.024,0.2,0.026,1000,132,868,0,0.868,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/A/R100/BASE/quality_metrics.json,271776f176073e5a0f4b56dcbcd0b5ea8ac353298faaf7efb369c45aa0fe6107
phase2b_ratio_search_medium|seqgan_master|time|A|R200|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,A,200,BASE,0.9319999999999999,0.068,0.998,0.984,0.004,0.006,0.0,0.0,1000,18,982,0,0.982,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/A/R200/BASE/quality_metrics.json,e4407f6228e7afb2d0be4aaff80c486792a46ee88ea30b02c05130ef59870a7a
phase2b_ratio_search_medium|seqgan_master|time|A|R20|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,A,20,BASE,0.46599999999999997,0.534,0.294,0.254,0.146,0.146,0.8,0.328,1000,402,598,0,0.598,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/A/R20/BASE/quality_metrics.json,4e11e4fd3e9b03c7a57eb6cfc392e145cd55017fc5db31a9233ee4c8cd59c83e
phase2b_ratio_search_medium|seqgan_master|time|A|R500|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,A,500,BASE,0.998,0.002,1.0,1.0,0.002,0.002,0.0,0.0,1000,50,950,0,0.95,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/A/R500/BASE/quality_metrics.json,cc5f7bb636bd7567751b5524df11be552be018a7ddc97202b42212a75dcd299d
phase2b_ratio_search_medium|seqgan_master|time|A|R50|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,A,50,BASE,0.8140000000000001,0.186,0.562,0.468,0.09,0.12,0.8,0.056,1000,102,898,0,0.898,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/A/R50/BASE/quality_metrics.json,e2bbb74c7328d7e69d2f7a6fa91acab3580c67ff902a038b964bc1631f546039
phase2b_ratio_search_medium|seqgan_master|time|A|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,A,full,BASE,0.07799999999999996,0.922,0.124,0.12,0.178,0.224,0.8,0.578,1000,626,374,0,0.374,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/A/Rfull/BASE/quality_metrics.json,f619bd2046e9805943f21f39d2ccb33613fb89ca99980a49b676ea47327fb2b9
phase2b_ratio_search_medium|seqgan_master|time|D|R100|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,D,100,BASE,0.88,0.12,0.64,0.578,0.114,0.23,0.0,0.0,1000,22,978,0,0.978,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/D/R100/BASE/quality_metrics.json,9f230db33c5793948ea0c3ff3aa154dd860248117a5042734388378b9530717b
phase2b_ratio_search_medium|seqgan_master|time|D|R200|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,D,200,BASE,0.96,0.04,1.0,0.99,0.002,0.006,0.0,0.0,1000,10,990,0,0.99,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/D/R200/BASE/quality_metrics.json,839f0d336c12948c56e00c081a7a688bd2fbc41b4b17ba592e017cacb7ae5209
phase2b_ratio_search_medium|seqgan_master|time|D|R500|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,D,500,BASE,1.0,0.0,1.0,1.0,0.002,0.002,0.0,0.0,1000,18,982,0,0.982,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/D/R500/BASE/quality_metrics.json,7f06f4ae7f6bd501701c7e075994bec0a71771422949b29989357015aad84ede
phase2b_ratio_search_medium|seqgan_master|time|D|R50|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,D,50,BASE,0.9339999999999999,0.066,0.448,0.384,0.112,0.246,0.0,0.0,1000,52,948,0,0.948,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/D/R50/BASE/quality_metrics.json,4f7511ebe123fab367d9391c195a01dbf5ab156c767f6deecd20381eeb1bb867
phase2b_ratio_search_medium|seqgan_master|time|D|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,time,D,full,BASE,0.07799999999999996,0.922,0.124,0.12,0.178,0.224,0.8,0.578,1000,626,374,0,0.374,final_result_info/phase2b_ratio_search_medium/seqgan_master/time/D/Rfull/BASE/quality_metrics.json,37c15ef1daa858c14892f792b3efb3270ba83eeda0db75070ebbfecdeeff9aec
phase2b_ratio_search_medium|seqgan_master|union|D|R100|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,D,100,BASE,0.018000000000000016,0.982,0.062,0.06,0.846,0.846,0.5,0.966,1000,130,870,0,0.87,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/D/R100/BASE/quality_metrics.json,5d784644f4d31caebd3773e6da2d88ab72fb2b6fdf769c5edfc04ba7556165cf
phase2b_ratio_search_medium|seqgan_master|union|D|R200|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,D,200,BASE,0.956,0.044,1.0,0.99,0.002,0.006,0.0,0.0,1000,6,994,0,0.994,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/D/R200/BASE/quality_metrics.json,781802072012be0993379603eef6bb22cc65edcb888498200f8e144fcf51274f
phase2b_ratio_search_medium|seqgan_master|union|D|R20|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,D,20,BASE,0.0,1.0,0.004,0.004,0.998,0.998,0.25,1.0,1000,0,1000,0,1.0,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/D/R20/BASE/quality_metrics.json,22e1a1777a24217e793a24979c5e4e2528180478cb5380951a165b8abfe79a4a
phase2b_ratio_search_medium|seqgan_master|union|D|R500|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,D,500,BASE,0.95,0.05,1.0,1.0,0.002,0.002,0.0,0.0,1000,2,998,0,0.998,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/D/R500/BASE/quality_metrics.json,a15d41b585b3bb68d71d5e28b825549d74cd62b4a72d9d902caf2712c0fc49e3
phase2b_ratio_search_medium|seqgan_master|union|D|R50|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,D,50,BASE,0.010000000000000009,0.99,0.022,0.022,0.978,0.978,0.25,0.988,1000,2,998,0,0.998,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/D/R50/BASE/quality_metrics.json,97d33923a31992af3faddf2bdaa101711f2a061b7075b53e824e5305f06d9de5
phase2b_ratio_search_medium|seqgan_master|union|D|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,D,full,BASE,0.5,0.5,0.088,0.086,0.292,0.292,0.5,0.456,1000,286,714,0,0.714,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/D/Rfull/BASE/quality_metrics.json,7992f85969fa8010b3007e5e7ed6799ea038092a270857c81b5ad016dadf0cbc
phase2b_ratio_search_medium|seqgan_master|union|F|R100|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,F,100,BASE,0.014000000000000012,0.986,0.03,0.03,0.97,0.97,0.25,0.978,1000,0,1000,0,1.0,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/F/R100/BASE/quality_metrics.json,6eba845a49baec33ed03300c753250a1eb8f89cd5fa7056413c69360b5dfde48
phase2b_ratio_search_medium|seqgan_master|union|F|R10|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,F,10,BASE,0.366,0.634,0.11,0.106,0.45,0.45,0.75,0.548,1000,204,796,0,0.796,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/F/R10/BASE/quality_metrics.json,6e90980ca19b99fe06d9f1d999c0043453ccf7970e9c17888fab7f05a890b764
phase2b_ratio_search_medium|seqgan_master|union|F|R200|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,F,200,BASE,0.902,0.098,1.0,1.0,0.002,0.002,0.25,0.008,1000,58,942,0,0.942,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/F/R200/BASE/quality_metrics.json,97e67aee5ad1b0fda1115bd9f0814ee0484aed92f5f7ddf9baddda99a7c8e374
phase2b_ratio_search_medium|seqgan_master|union|F|R20|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,F,20,BASE,0.07599999999999996,0.924,0.024,0.024,0.912,0.912,0.25,0.916,1000,8,992,0,0.992,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/F/R20/BASE/quality_metrics.json,652a70f53df327e9fd31b87cb36c14f2bf54b8e74677c219b642833a1609a8f8
phase2b_ratio_search_medium|seqgan_master|union|F|R500|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,F,500,BASE,0.992,0.008,1.0,1.0,0.002,0.002,0.0,0.0,1000,16,984,0,0.984,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/F/R500/BASE/quality_metrics.json,63afb083330746c2b26a813c50f34184480adfd6bde91577cf6a6f4b1c03c109
phase2b_ratio_search_medium|seqgan_master|union|F|R50|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,F,50,BASE,0.01200000000000001,0.988,0.026,0.026,0.976,0.976,0.25,0.986,1000,2,998,0,0.998,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/F/R50/BASE/quality_metrics.json,a079b8a1feca8b919c71abb6703aa377aafe9a8b1fcfd505abd609e2ce1c17a8
phase2b_ratio_search_medium|seqgan_master|union|F|Rfull|BASE,phase2b_ratio_search_medium,seqgan_master,SeqGAN cơ sở,union,F,full,BASE,0.5,0.5,0.088,0.086,0.292,0.292,0.5,0.456,1000,286,714,0,0.714,final_result_info/phase2b_ratio_search_medium/seqgan_master/union/F/Rfull/BASE/quality_metrics.json,c3036668b8b025160d0695841620481cd7b1f8796a23ed91f9d5e79fbbc3760a
phase2b_ratio_search_medium|smote|boolean|D|R100|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,D,100,BASE,0.0,1.0,0.29,0.29,0.026,0.026,0.75,1.0,1000,982,18,0,0.018,final_result_info/phase2b_ratio_search_medium/smote/boolean/D/R100/BASE/quality_metrics.json,5a9326f5a43094734d18e50cb1467bd5819b20d8a4c95fc84041380b616d4325
phase2b_ratio_search_medium|smote|boolean|D|R10|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,D,10,BASE,0.0,1.0,0.808,0.808,0.01,0.01,0.75,1.0,1000,978,22,0,0.022,final_result_info/phase2b_ratio_search_medium/smote/boolean/D/R10/BASE/quality_metrics.json,fe1dbcfbd55cb8902ed51a433176e4fdf401b2adf52ee0e333a6a95218b84b37
phase2b_ratio_search_medium|smote|boolean|D|R200|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,D,200,BASE,0.0,1.0,0.156,0.156,0.032,0.032,0.75,1.0,1000,994,6,0,0.006,final_result_info/phase2b_ratio_search_medium/smote/boolean/D/R200/BASE/quality_metrics.json,5fab74e45f0ab308966f24f774a05f256599acc0cafb4fd0acd07495bee7d3c4
phase2b_ratio_search_medium|smote|boolean|D|R20|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,D,20,BASE,0.0,1.0,0.73,0.73,0.008,0.008,0.75,1.0,1000,984,16,0,0.016,final_result_info/phase2b_ratio_search_medium/smote/boolean/D/R20/BASE/quality_metrics.json,6b56864ceaf48d9b1c8702fdebca11345d4ca5268ab102b4d38e3b1a0e9020a0
phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,D,500,BASE,0.0,1.0,0.062,0.062,0.064,0.064,0.75,1.0,1000,982,18,0,0.018,final_result_info/phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/quality_metrics.json,b3d2c27b660e0ea3ea937bf4db109447251f3bac96b6c32a1a6fa49d2349e92e
phase2b_ratio_search_medium|smote|boolean|D|R50|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,D,50,BASE,0.0,1.0,0.482,0.482,0.016,0.016,0.75,1.0,1000,994,6,0,0.006,final_result_info/phase2b_ratio_search_medium/smote/boolean/D/R50/BASE/quality_metrics.json,bf9a27d819a8151646a88eed9a90aa0ff660a0f979808a1c03fa70bb86841a36
phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,D,full,BASE,0.0,1.0,0.904,0.904,0.008,0.008,1.0,1.0,1000,974,26,0,0.026,final_result_info/phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/quality_metrics.json,0da3167b039a29673515b39279a1ba7ee3db8f988ab4eb92d2f8d48d80494187
phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,E,100,BASE,0.0,1.0,0.298,0.298,0.02,0.02,1.0,1.0,1000,966,34,0,0.034,final_result_info/phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/quality_metrics.json,047741720e9a82e0dc69b56a0432027f925b39befceb45090889b34b625056f0
phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,E,10,BASE,0.0,1.0,0.836,0.836,0.008,0.008,1.0,1.0,1000,980,20,0,0.02,final_result_info/phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/quality_metrics.json,346025d37a699b1d0da28ce3fe14768b698e40233682883f11ff0230bd31338b
phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,E,200,BASE,0.0,1.0,0.154,0.154,0.032,0.032,1.0,1.0,1000,990,10,0,0.01,final_result_info/phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/quality_metrics.json,0586c588a31f4d9058ac4c89307dfc5c1c92e0a6400ebe1966256a1f213c737d
phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,E,20,BASE,0.0,1.0,0.704,0.704,0.008,0.008,1.0,1.0,1000,970,30,0,0.03,final_result_info/phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/quality_metrics.json,6ac50ec57c647f8efca913d8936372473ea329885d42cecb72098172201526fe
phase2b_ratio_search_medium|smote|boolean|E|R500|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,E,500,BASE,0.0,1.0,0.062,0.062,0.056,0.056,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/boolean/E/R500/BASE/quality_metrics.json,54fe2682c15a201821a35d4fb086804162c47ad374539341924d818b24050c94
phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,E,50,BASE,0.0,1.0,0.462,0.462,0.016,0.016,1.0,1.0,1000,956,44,0,0.044,final_result_info/phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/quality_metrics.json,aa3c33a8e3713d3bf8d86a6ee6fd00c82c8a1b485dc274b9a0706b1b37853230
phase2b_ratio_search_medium|smote|boolean|E|Rfull|BASE,phase2b_ratio_search_medium,smote,SMOTE,boolean,E,full,BASE,0.0,1.0,0.904,0.904,0.008,0.008,1.0,1.0,1000,974,26,0,0.026,final_result_info/phase2b_ratio_search_medium/smote/boolean/E/Rfull/BASE/quality_metrics.json,3f809cf7ffac071ee0a2cdad9beeeef22382208708d1b6e6f1f502f732f58bf6
phase2b_ratio_search_medium|smote|error|B|R100|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,B,100,BASE,0.0,1.0,0.274,0.274,0.036,0.036,0.5,0.942,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/B/R100/BASE/quality_metrics.json,637f770faf8bc7925d52e16bea0d3dbe5aabd027e1796c318242c2079a23c135
phase2b_ratio_search_medium|smote|error|B|R200|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,B,200,BASE,0.0,1.0,0.134,0.134,0.064,0.064,0.375,0.92,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/B/R200/BASE/quality_metrics.json,3b5fd819e006c4edade949def03451ed27897a554de35fe92f05635498194805
phase2b_ratio_search_medium|smote|error|B|R20|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,B,20,BASE,0.0,1.0,0.7,0.7,0.012,0.012,0.75,0.84,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/B/R20/BASE/quality_metrics.json,46c1f69a050544e344f2035fb08fe55391de3f0479710ac97600ef0deec255c0
phase2b_ratio_search_medium|smote|error|B|R500|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,B,500,BASE,0.0,1.0,0.048,0.048,0.124,0.124,0.125,0.846,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/B/R500/BASE/quality_metrics.json,0068d50ce23559d5b47137464bf2e85396ccf93267da99c6604350f29c80b9fa
phase2b_ratio_search_medium|smote|error|B|R50|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,B,50,BASE,0.0,1.0,0.466,0.466,0.016,0.016,0.5,0.968,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/B/R50/BASE/quality_metrics.json,c51b70deafe70ed6c97e808bfa36f49b0d4308ffabeac962dcc21e991f562bd4
phase2b_ratio_search_medium|smote|error|B|Rfull|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,B,full,BASE,0.0,1.0,0.746,0.746,0.008,0.008,0.875,0.72,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/B/Rfull/BASE/quality_metrics.json,a013c13dcc7acac05429002b3dc11a44b56196542bdfa0d4f3d2f6ae518317c7
phase2b_ratio_search_medium|smote|error|D|R100|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,D,100,BASE,0.0,1.0,0.286,0.286,0.024,0.024,0.625,0.802,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/D/R100/BASE/quality_metrics.json,817f11f3f56bb8412e1d40c4f9eb15ad2771fbcd2f5a3fd624275ea40eb9980e
phase2b_ratio_search_medium|smote|error|D|R200|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,D,200,BASE,0.0,1.0,0.15,0.15,0.038,0.038,0.625,0.712,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/D/R200/BASE/quality_metrics.json,614564fe1c874be3b5cd089f771d3a96698bc0527987de246b2eb6079ddab4d7
phase2b_ratio_search_medium|smote|error|D|R500|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,D,500,BASE,0.0,1.0,0.062,0.062,0.07,0.07,0.5,0.65,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/D/R500/BASE/quality_metrics.json,928db7b931cbe6f7ce71c6fc82f768973129eda96e2dc33482efb924d26cd36f
phase2b_ratio_search_medium|smote|error|D|R50|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,D,50,BASE,0.0,1.0,0.472,0.472,0.016,0.016,0.625,0.834,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/D/R50/BASE/quality_metrics.json,8790340494cade2d843ce205fe21fec7b3ecdb5c401ae4dd992ebcfa6c42d70e
phase2b_ratio_search_medium|smote|error|D|Rfull|BASE,phase2b_ratio_search_medium,smote,SMOTE,error,D,full,BASE,0.0,1.0,0.746,0.746,0.008,0.008,0.875,0.72,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/error/D/Rfull/BASE/quality_metrics.json,42c06cf9769fdf8f9cafbdf9a968dc56b7ec52e5bbd3edc95d33cab9a6a4ae80
phase2b_ratio_search_medium|smote|time|A|R100|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,A,100,BASE,0.0040000000000000036,0.996,0.29,0.29,0.024,0.024,1.0,0.996,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/A/R100/BASE/quality_metrics.json,7ac29b97aff76ecc1c9a70d8fdd6eb66d163d01aa130df3a3c104b49098c2264
phase2b_ratio_search_medium|smote|time|A|R200|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,A,200,BASE,0.006000000000000005,0.994,0.154,0.154,0.034,0.034,0.8,0.994,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/A/R200/BASE/quality_metrics.json,8f1af2a3a3ee4a8f1aae565f3ed5a8bcd87566807e6f82762f511a21503a5522
phase2b_ratio_search_medium|smote|time|A|R20|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,A,20,BASE,0.0020000000000000018,0.998,0.732,0.732,0.008,0.008,1.0,0.998,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/A/R20/BASE/quality_metrics.json,b01acecdb197e674f1ed31bbb1fc27389b63fe2f700d5eeb7fdf1b7f6038605d
phase2b_ratio_search_medium|smote|time|A|R500|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,A,500,BASE,0.026000000000000023,0.974,0.06,0.06,0.06,0.06,0.8,0.974,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/A/R500/BASE/quality_metrics.json,7afc240ee0d57d7de7c7d3e26231494c8d5d19bd261d6a5e535f48d9b2cfd4c6
phase2b_ratio_search_medium|smote|time|A|R50|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,A,50,BASE,0.0020000000000000018,0.998,0.49,0.49,0.012,0.012,1.0,0.998,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/A/R50/BASE/quality_metrics.json,e3c693983101eb82ceeb93e655009b229aaaefb9246a748f4d3c38accd877321
phase2b_ratio_search_medium|smote|time|A|Rfull|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,A,full,BASE,0.0,1.0,0.81,0.81,0.008,0.008,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/A/Rfull/BASE/quality_metrics.json,c1682b35e6945047112a3ca17b49973032727886177646d202789ed7a39ddf76
phase2b_ratio_search_medium|smote|time|D|R100|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,D,100,BASE,0.0,1.0,0.298,0.298,0.026,0.026,0.8,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/D/R100/BASE/quality_metrics.json,9a71f0ada8a5d9c731ef5f5d135cc905561a7f7587a9400cfa69de6df21bc125
phase2b_ratio_search_medium|smote|time|D|R200|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,D,200,BASE,0.0,1.0,0.154,0.154,0.034,0.034,0.8,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/D/R200/BASE/quality_metrics.json,0d0fa36d04734ccd4dca256c830d4fdc13b02b213b36236dccbd4c8557bf0efd
phase2b_ratio_search_medium|smote|time|D|R500|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,D,500,BASE,0.0,1.0,0.062,0.062,0.076,0.076,0.8,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/D/R500/BASE/quality_metrics.json,cdfee1b858805c5aa80ef51bacb92de049c8d7e022ce58420587fac65a45216d
phase2b_ratio_search_medium|smote|time|D|R50|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,D,50,BASE,0.0,1.0,0.476,0.476,0.016,0.016,0.8,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/D/R50/BASE/quality_metrics.json,60d7ac2ae26430e631fd8aa2fadf92c936fdfd96498f3d64cc1cbad8b709b281
phase2b_ratio_search_medium|smote|time|D|Rfull|BASE,phase2b_ratio_search_medium,smote,SMOTE,time,D,full,BASE,0.0,1.0,0.81,0.81,0.008,0.008,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/time/D/Rfull/BASE/quality_metrics.json,ac34b7adf1ed32cf83297c4d88c11582e2e612d672b7cae3dbe3428b010585af
phase2b_ratio_search_medium|smote|union|D|R100|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,D,100,BASE,0.0,1.0,0.29,0.29,0.022,0.022,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/D/R100/BASE/quality_metrics.json,190d64eb9a5d2a0c6b48e11cd0cb6c6a17bd6d1de1532fb3f7c4e629e03f75a1
phase2b_ratio_search_medium|smote|union|D|R200|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,D,200,BASE,0.0,1.0,0.156,0.156,0.026,0.026,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/D/R200/BASE/quality_metrics.json,35c16fa142b6bff7ad1f066e0bc6ffcfecb32a7c833e2bffc697aca7965f9b84
phase2b_ratio_search_medium|smote|union|D|R20|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,D,20,BASE,0.0,1.0,0.722,0.722,0.01,0.01,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/D/R20/BASE/quality_metrics.json,83574a2a57fc86a68769bf892a67a273d30034169a82c7d54517d393e41ceb3c
phase2b_ratio_search_medium|smote|union|D|R500|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,D,500,BASE,0.0,1.0,0.062,0.062,0.054,0.054,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/D/R500/BASE/quality_metrics.json,c9f08721ea1519ab2b7b3f210423cffab88e86748eae2648213c00002e48dcb1
phase2b_ratio_search_medium|smote|union|D|R50|BASE,phase2b_ratio_search_medium,smote,SMOTE,union,D,50,BASE,0.0,1.0,0.48,0.48,0.014,0.014,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/smote/union/D/R50/BASE/quality_metrics.json,4e2a6dfb29d08b7bf49c65460555038030e1880ec578047c3cae1148f931135c
