probe_index,source_row,transaction_id,http_status,rule_ids,messages,audit_file,audit_bytes,parse_error
3440,4571,178456921473.343402,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921473.343402,2961,
3262,6474,178456921473.737846,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921473.737846,3104,
3389,2493,178456921473.759045,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921473.759045,2994,
3379,2325,178456921473.915398,403,920350|933160|942100|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-178456921473.915398,4230,
3362,6163,178456921473.928632,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-178456921473.928632,3564,
3340,5748,178456921474.552609,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921474.552609,3005,
3497,1606,178456921474.629936,403,920350|942100|942140|942151|942190|942360|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""SQL Injection Attack: SQL function name detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 28)""]",transactions/20260720/20260720-1740/20260720-174014-178456921474.629936,8232,
3535,2845,178456921474.638987,403,920350|933160|942100|942230|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921474.638987,5863,
3424,5502,178456921474.743872,200,920350,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174014-178456921474.743872,1673,
3518,724,178456921475.963110,403,920350|942100|942190|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-178456921475.963110,4068,
3318,5761,178456921476.038722,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921476.038722,3027,
3359,3249,178456921476.127573,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921476.127573,2912,
3289,2211,178456921476.208657,403,920350|933160|942100|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-178456921476.208657,4202,
3399,2862,178456921476.794967,403,920350|933160|942100|942230|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921476.794967,5929,
3411,6180,178456921476.960482,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921476.960482,2906,
3438,5829,178456921477.111762,403,920350|942100|942151|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-178456921477.111762,4199,
3510,3020,178456921478.018537,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921478.018537,2838,
3539,2508,178456921478.422199,403,920350|942100|942160|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-178456921478.422199,3889,
3544,2667,178456921478.726838,403,920350|933160|942100|942230|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921478.726838,5625,
3329,5897,178456921479.261124,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921479.261124,2932,
3346,945,178456921479.473599,403,920350|942100|942160|942170|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects SQL benchmark and sleep injection attempts including conditional queries"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921479.473599,4595,
3552,1617,17845692148.510023,403,920350|942100|942160|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-17845692148.510023,3797,
3451,445,17845692148.539478,403,920350|942100|942190|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-17845692148.539478,4020,
3439,5829,17845692148.608054,403,920350|942100|942151|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-17845692148.608054,4121,
3500,2129,17845692148.643956,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-17845692148.643956,2830,
3259,1850,17845692148.838770,403,920350|942100|942160|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-17845692148.838770,3672,
3273,4753,178456921480.288758,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921480.288758,2942,
3513,842,178456921480.900065,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921480.900065,2936,
3526,254,178456921481.029776,403,920350|942100|942151|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-178456921481.029776,4445,
3266,1153,178456921482.119075,403,920350|933160|942100|942230|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921482.119075,6366,
3488,5092,178456921482.249747,403,920350|942100|942190|942360|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921482.249747,5034,
3541,4483,178456921482.285765,200,920350,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174014-178456921482.285765,1727,
3401,1866,178456921482.296148,403,920350|933160|942100|942230|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921482.296148,5973,
3311,4832,178456921482.786771,403,920350|942100|942190|942360|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921482.786771,5002,
3507,525,178456921482.854502,403,920350|942100|942190|942360|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174014-178456921482.854502,5873,
3332,6098,178456921483.005091,403,920350|942100|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174014-178456921483.005091,2883,
3550,4843,178456921483.255788,403,920350|942100|942190|942360|949110,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921483.255788,5206,
3414,113,178456921483.522255,403,920350|933160|942100|942230|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921483.522255,6359,
3483,4712,178456921484.004218,403,920350|933160|942100|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174014-178456921484.004218,4121,
3547,2238,178456921484.813969,403,920350|933160|942100|942230|949110,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174014-178456921484.813969,5911,
