probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
2856,4842,GET,select   (  case when   (  1039  =  5127  )   then 1039 else 1039*  (  select 1039 from information_schema.character_sets  )   end  )  #,http://localhost:18080/?payload=select+++%28++case+when+++%28++1039++%3D++5127++%29+++then+1039+else+1039%2A++%28++select+1039+from+information_schema.character_sets++%29+++end++%29++%23,403,True,blocked,True,186,9.976,1,,942100|942140|942190|942230|949110,178457059219.365440,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180312-178457059219.365440
2857,4842,POST,select   (  case when   (  1039  =  5127  )   then 1039 else 1039*  (  select 1039 from information_schema.character_sets  )   end  )  #,http://localhost:18080/,403,True,blocked,True,23,11.404,1,,942100|942140|942190|942230|949110,178457059235.125177,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180312-178457059235.125177
2858,4313,GET,"1%""   )    )     )  ",http://localhost:18080/?payload=1%25%22+++%29++++%29+++++%29++,200,False,bypass,True,62,16.857,1,,,178457059217.989916,[],transactions/20260720/20260720-1803/20260720-180312-178457059217.989916
2859,4313,POST,"1%""   )    )     )  ",http://localhost:18080/,200,False,bypass,True,23,11.987,1,,,178457059247.453644,[],transactions/20260720/20260720-1803/20260720-180312-178457059247.453644
2860,4979,GET,"1"" union all select null,null,null,null,null,null,null--",http://localhost:18080/?payload=1%22+union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull--,403,True,blocked,True,102,9.139,1,,942100|942190|942360|949110,178457059243.520648,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180312-178457059243.520648
2861,4979,POST,"1"" union all select null,null,null,null,null,null,null--",http://localhost:18080/,403,True,blocked,True,23,9.488,1,,942100|942190|942360|949110,178457059278.082781,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180312-178457059278.082781
2862,1247,GET,"1'+  (  select ugvj where 2593  =  2593 union all select null,null,null,null,null#",http://localhost:18080/?payload=1%27%2B++%28++select+ugvj+where+2593++%3D++2593+union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%23,403,True,blocked,True,132,8.099,1,,942100|942190|942360|949110,178457059382.697910,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180313-178457059382.697910
2863,1247,POST,"1'+  (  select ugvj where 2593  =  2593 union all select null,null,null,null,null#",http://localhost:18080/,403,True,blocked,True,23,8.384,1,,942100|942190|942360|949110,178457059397.969869,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180313-178457059397.969869
2864,5346,GET,"1'  )   or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",http://localhost:18080/?payload=1%27++%29+++or+char++%28++119++%29++%7C%7Cchar++%28++100++%29++%7C%7Cchar++%28++99++%29++%7C%7Cchar++%28++121++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++1441++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29++--,403,True,blocked,True,272,7.404,1,,942100|949110,178457059350.020167,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059350.020167
2865,5346,POST,"1'  )   or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",http://localhost:18080/,403,True,blocked,True,23,7.231,1,,942100|949110,178457059387.415440,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059387.415440
2866,6217,GET,"1%""   )    )     )   union all select null,null,null,null,null,null,null,null,null,null#",http://localhost:18080/?payload=1%25%22+++%29++++%29+++++%29+++union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%23,403,True,blocked,True,150,5.806,1,,942100|942190|942360|949110,178457059343.602331,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180313-178457059343.602331
2867,6217,POST,"1%""   )    )     )   union all select null,null,null,null,null,null,null,null,null,null#",http://localhost:18080/,403,True,blocked,True,23,6.601,1,,942100|942190|942360|949110,178457059358.376101,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180313-178457059358.376101
2868,407,GET,1' in boolean mode  )   and 9198  =  9198--,http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++and+9198++%3D++9198--,403,True,blocked,True,81,12.867,1,,942100|949110,178457059349.850962,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059349.850962
2869,407,POST,1' in boolean mode  )   and 9198  =  9198--,http://localhost:18080/,403,True,blocked,True,23,7.564,1,,942100|949110,178457059381.050605,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059381.050605
2870,2524,GET, (  sqlvuln  ) ,http://localhost:18080/?payload=+%28++sqlvuln++%29+,200,False,bypass,True,51,7.016,1,,,178457059342.390638,[],transactions/20260720/20260720-1803/20260720-180313-178457059342.390638
2871,2524,POST, (  sqlvuln  ) ,http://localhost:18080/,200,False,bypass,True,23,10.504,1,,,178457059343.374463,[],transactions/20260720/20260720-1803/20260720-180313-178457059343.374463
2872,1990,GET,"-3620'||  (  select 'kmei' where 8533  =  8533 union all select 8533,8533,8533,8533--",http://localhost:18080/?payload=-3620%27%7C%7C++%28++select+%27kmei%27+where+8533++%3D++8533+union+all+select+8533%2C8533%2C8533%2C8533--,403,True,blocked,True,137,7.594,1,,942100|942190|949110,178457059335.564752,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180313-178457059335.564752
2873,1990,POST,"-3620'||  (  select 'kmei' where 8533  =  8533 union all select 8533,8533,8533,8533--",http://localhost:18080/,403,True,blocked,True,23,7.292,1,,942100|942190|949110,17845705931.663901,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180313-17845705931.663901
2874,1389,GET,"1""  )   where 8702  =  8702 union all select null,null,null,null,null--",http://localhost:18080/?payload=1%22++%29+++where+8702++%3D++8702+union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull--,403,True,blocked,True,117,5.971,1,,942100|942190|949110,178457059356.511299,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180313-178457059356.511299
2875,1389,POST,"1""  )   where 8702  =  8702 union all select null,null,null,null,null--",http://localhost:18080/,403,True,blocked,True,23,6.385,1,,942100|942190|949110,178457059384.521599,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180313-178457059384.521599
2876,3194,GET,", exec   (  'sel' + 'ect us' + 'er'  ) ",http://localhost:18080/?payload=%2C+exec+++%28++%27sel%27+%2B+%27ect+us%27+%2B+%27er%27++%29+,403,True,blocked,True,93,5.589,1,,933160|949110,178457059329.143359,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059329.143359
2877,3194,POST,", exec   (  'sel' + 'ect us' + 'er'  ) ",http://localhost:18080/,403,True,blocked,True,23,5.361,1,,933160|949110,178457059357.919279,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059357.919279
2878,439,GET,select pg_sleep  (  5  )   and    (    (     (  9476  =  9476,http://localhost:18080/?payload=select+pg_sleep++%28++5++%29+++and++++%28++++%28+++++%28++9476++%3D++9476,403,True,blocked,True,105,6.303,1,,942100|942151|942160|942280|949110,178457059353.670017,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180313-178457059353.670017
2879,439,POST,select pg_sleep  (  5  )   and    (    (     (  9476  =  9476,http://localhost:18080/,403,True,blocked,True,23,6.906,1,,942100|942151|942160|942280|949110,178457059342.665888,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180313-178457059342.665888
2880,4214,GET,select count  (  *  ,http://localhost:18080/?payload=select+count++%28++%2A++,200,False,bypass,True,56,6.932,1,,,178457059365.184391,[],transactions/20260720/20260720-1803/20260720-180313-178457059365.184391
2881,4214,POST,select count  (  *  ,http://localhost:18080/,200,False,bypass,True,23,7.535,1,,,178457059373.961546,[],transactions/20260720/20260720-1803/20260720-180313-178457059373.961546
2882,2324,GET,"1%' or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/?payload=1%25%27+or+8156++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,147,6.462,1,,942100|949110,178457059386.405891,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059386.405891
2883,2324,POST,"1%' or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/,403,True,blocked,True,23,5.806,1,,942100|949110,178457059386.972932,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059386.972932
2884,5116,GET,"-8425""   )    )    or   (  6485  =  1127  )  *1127 and    (    (   ""qruf""  =  ""qruf",http://localhost:18080/?payload=-8425%22+++%29++++%29++++or+++%28++6485++%3D++1127++%29++%2A1127+and++++%28++++%28+++%22qruf%22++%3D++%22qruf,403,True,blocked,True,141,5.841,1,,942100|949110,178457059388.728511,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059388.728511
2885,5116,POST,"-8425""   )    )    or   (  6485  =  1127  )  *1127 and    (    (   ""qruf""  =  ""qruf",http://localhost:18080/,403,True,blocked,True,23,6.238,1,,942100|949110,178457059331.645047,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180313-178457059331.645047
2886,263,GET,"1'   )    )    as kfnt where 8090  =  8090 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --",http://localhost:18080/?payload=1%27+++%29++++%29++++as+kfnt+where+8090++%3D++8090+procedure+analyse++%28++extractvalue++%28++9255%2Cconcat++%28++0x5c%2C++%28++benchmark++%28++5000000%2Cmd5++%28++0x52515a50+++%29++++%29++++++%29++++%29+++++%29++%2C1++%29++--,403,True,blocked,True,258,9.116,1,,933160|942100|942151|942160|942320|949110,178457059394.322842,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 25)""]",transactions/20260720/20260720-1803/20260720-180313-178457059394.322842
2887,263,POST,"1'   )    )    as kfnt where 8090  =  8090 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --",http://localhost:18080/,403,True,blocked,True,23,7.545,1,,933160|942100|942151|942160|942320|949110,178457059349.932284,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 25)""]",transactions/20260720/20260720-1803/20260720-180313-178457059349.932284
2888,3600,GET,1' in boolean mode  )   or sleep  (  5  )  #,http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++or+sleep++%28++5++%29++%23,403,True,blocked,True,86,7.272,1,,942100|942160|949110,178457059372.817464,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180313-178457059372.817464
2889,3600,POST,1' in boolean mode  )   or sleep  (  5  )  #,http://localhost:18080/,403,True,blocked,True,23,7.798,1,,942100|942160|949110,178457059335.163345,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180313-178457059335.163345
2890,5218,GET, (  select   (  case when   (  6783  =  6783  )   then 1 else 1/  (  select 0  )   end   )    ) ,http://localhost:18080/?payload=+%28++select+++%28++case+when+++%28++6783++%3D++6783++%29+++then+1+else+1%2F++%28++select+0++%29+++end+++%29++++%29+,403,True,blocked,True,148,6.192,1,,942100|942230|949110,178457059394.021352,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180313-178457059394.021352
